brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
62219.0,sold,699999.0,3.0,2.0,0.1,757755.0,Staten Island,New York,10306.0,1007.0,2022-03-07
100629.0,sold,1268000.0,4.0,2.0,0.37,1072120.0,Staten Island,New York,10304.0,1852.0,2022-03-07
86501.0,sold,799000.0,2.0,2.0,0.12,1130287.0,Staten Island,New York,10303.0,2000.0,2022-03-07
83283.0,sold,1498000.0,,6.0,0.05,535257.0,Brooklyn,New York,11204.0,3420.0,2022-03-07
34944.0,sold,205000.0,1.0,1.0,,24475.0,Brooklyn,New York,11236.0,700.0,2022-03-07
47442.0,sold,1350000.0,,6.0,0.05,1007286.0,Brooklyn,New York,11209.0,3900.0,2022-03-08
86501.0,sold,285000.0,1.0,1.0,0.02,1394629.0,Staten Island,New York,10304.0,837.0,2022-03-09
22817.0,sold,299995.0,1.0,1.0,,1570929.0,Brooklyn,New York,11209.0,625.0,2022-03-09
81944.0,sold,1550000.0,5.0,4.0,,1608354.0,Brooklyn,New York,11235.0,2500.0,2022-03-09
48404.0,sold,1195000.0,,3.0,0.09,683858.0,Brooklyn,New York,11209.0,2800.0,2022-03-09
29744.0,sold,699000.0,3.0,2.0,0.06,728798.0,Staten Island,New York,10314.0,1066.0,2022-03-10
30522.0,sold,230000.0,1.0,1.0,,410212.0,Brooklyn,New York,11214.0,500.0,2022-03-10
53512.0,sold,475000.0,2.0,2.0,,918332.0,Brooklyn,New York,11214.0,1081.0,2022-03-10
51527.0,sold,699000.0,3.0,3.0,0.06,1110982.0,Brooklyn,New York,11234.0,1600.0,2022-03-10
30522.0,sold,199000.0,1.0,1.0,,1115654.0,Brooklyn,New York,11235.0,750.0,2022-03-10
81944.0,sold,598000.0,2.0,2.0,,432616.0,Brooklyn,New York,11230.0,934.0,2022-03-10
30652.0,sold,1600000.0,7.0,4.0,0.05,1745168.0,Brooklyn,New York,11214.0,3300.0,2022-03-10
15326.0,sold,725000.0,3.0,3.0,0.05,528100.0,Brooklyn,New York,11234.0,1472.0,2022-03-10
53411.0,sold,178000.0,1.0,1.0,,508218.0,Staten Island,New York,10301.0,680.0,2022-03-10
66994.0,sold,559000.0,3.0,2.0,0.13,1628896.0,Staten Island,New York,10306.0,1224.0,2022-03-10
70056.0,sold,499000.0,2.0,2.0,,1261020.0,Brooklyn,New York,11224.0,1100.0,2022-03-10
81716.0,sold,195000.0,,1.0,,1832743.0,Brooklyn,New York,11209.0,450.0,2022-03-10
81944.0,sold,235000.0,1.0,1.0,,806615.0,Brooklyn,New York,11223.0,700.0,2022-03-10
76342.0,sold,638000.0,3.0,2.0,0.05,1763956.0,Brooklyn,New York,11236.0,1680.0,2022-03-10
81286.0,sold,224999.0,2.0,1.0,,720930.0,Brooklyn,New York,11229.0,1050.0,2022-03-10
66994.0,sold,459000.0,2.0,1.0,0.07,1499695.0,Staten Island,New York,10306.0,1360.0,2022-03-10
36816.0,sold,549000.0,4.0,4.0,0.06,437406.0,Staten Island,New York,10304.0,2000.0,2022-03-10
95296.0,sold,349000.0,2.0,1.0,,714748.0,Brooklyn,New York,11229.0,900.0,2022-03-10
22818.0,sold,439000.0,2.0,2.0,,1031859.0,Brooklyn,New York,11229.0,1000.0,2022-03-10
109101.0,sold,425000.0,2.0,2.0,0.11,1369758.0,Staten Island,New York,10303.0,760.0,2022-03-10
23624.0,sold,1249000.0,2.0,2.0,,141937.0,Brooklyn,New York,11201.0,1000.0,2022-03-08
106553.0,sold,549000.0,3.0,2.0,0.05,1182786.0,Staten Island,New York,10314.0,1380.0,2022-03-08
46724.0,sold,849000.0,4.0,2.0,0.05,590027.0,Brooklyn,New York,11210.0,1515.0,2022-03-08
22817.0,sold,1350000.0,5.0,3.0,0.05,1735187.0,Brooklyn,New York,11220.0,1872.0,2022-03-08
108517.0,sold,1590000.0,7.0,4.0,0.1,836246.0,Brooklyn,New York,11235.0,3256.0,2022-03-11
81944.0,sold,471000.0,2.0,1.0,,242252.0,Brooklyn,New York,11214.0,744.0,2022-03-11
17944.0,sold,749000.0,3.0,1.0,0.02,1822035.0,Brooklyn,New York,11209.0,1470.0,2022-03-11
96696.0,sold,189000.0,1.0,1.0,,725691.0,Brooklyn,New York,11229.0,750.0,2022-03-11
25738.0,sold,375000.0,3.0,2.0,0.06,972261.0,Staten Island,New York,10303.0,1368.0,2022-03-11
81944.0,sold,1599000.0,12.0,8.0,0.06,1705431.0,Brooklyn,New York,11232.0,3500.0,2022-03-11
61044.0,sold,1199000.0,6.0,3.0,0.02,148218.0,Brooklyn,New York,11230.0,2010.0,2022-03-11
41435.0,sold,569000.0,2.0,3.0,0.05,1824106.0,Staten Island,New York,10306.0,1200.0,2022-03-11
23451.0,sold,629000.0,3.0,3.0,0.05,1089754.0,Staten Island,New York,10305.0,1800.0,2022-03-11
45157.0,sold,329000.0,2.0,2.0,0.02,1025046.0,Staten Island,New York,10303.0,1225.0,2022-03-11
30522.0,sold,205000.0,1.0,1.0,,1115655.0,Brooklyn,New York,11235.0,750.0,2022-03-11
13691.0,sold,199000.0,2.0,1.0,,1410447.0,Brooklyn,New York,11234.0,825.0,2022-03-09
81286.0,sold,399000.0,,,0.07,929709.0,Staten Island,New York,10303.0,,2022-03-09
81716.0,sold,1550000.0,10.0,6.0,0.05,1264818.0,Brooklyn,New York,11220.0,3200.0,2022-03-09
96696.0,sold,818000.0,3.0,2.0,0.05,577678.0,Brooklyn,New York,11229.0,1280.0,2022-03-14
70332.0,sold,649999.0,3.0,2.0,0.14,945623.0,Staten Island,New York,10306.0,1100.0,2022-03-14
34944.0,sold,675000.0,2.0,1.0,0.05,589538.0,Brooklyn,New York,11234.0,1240.0,2022-03-14
9802.0,sold,365000.0,2.0,1.0,,453843.0,Brooklyn,New York,11230.0,930.0,2022-03-14
13691.0,sold,229900.0,1.0,1.0,,905188.0,Brooklyn,New York,11235.0,725.0,2022-03-14
108517.0,sold,780000.0,2.0,2.0,,1731984.0,Brooklyn,New York,11220.0,889.0,2022-03-14
30634.0,sold,445000.0,1.0,1.0,,865289.0,Brooklyn,New York,11214.0,698.0,2022-03-14
13993.0,sold,1299000.0,7.0,3.0,0.04,64945.0,Brooklyn,New York,11219.0,2100.0,2022-03-15
37455.0,sold,165000.0,,1.0,,628040.0,Brooklyn,New York,11223.0,500.0,2022-03-08
8502.0,sold,795000.0,3.0,3.0,0.05,626422.0,Brooklyn,New York,11234.0,1540.0,2022-03-08
7842.0,sold,1499000.0,6.0,3.0,0.15,306968.0,Brooklyn,New York,11209.0,3961.0,2022-03-08
47441.0,sold,1350000.0,11.0,6.0,0.46,1007286.0,Brooklyn,New York,11209.0,3900.0,2022-03-08
81286.0,sold,1288000.0,6.0,2.0,0.06,778982.0,Brooklyn,New York,11214.0,3300.0,2022-03-11
53221.0,sold,1200000.0,6.0,5.0,0.16,90839.0,Brooklyn,New York,11236.0,2736.0,2022-03-11
81197.0,sold,699000.0,3.0,2.0,0.05,172053.0,Brooklyn,New York,11236.0,1760.0,2022-03-15
28408.0,sold,997900.0,3.0,2.0,0.16,848505.0,Staten Island,New York,10301.0,1440.0,2022-03-15
50073.0,sold,499900.0,3.0,3.0,0.02,720172.0,Staten Island,New York,10314.0,1476.0,2022-03-15
43502.0,sold,1499000.0,,6.0,0.09,932450.0,Brooklyn,New York,11203.0,5904.0,2022-03-15
104416.0,sold,525000.0,3.0,2.0,0.09,821280.0,Staten Island,New York,10310.0,1200.0,2022-03-15
81944.0,sold,1600000.0,9.0,6.0,0.06,1420509.0,Brooklyn,New York,11221.0,3120.0,2022-03-15
30768.0,sold,975000.0,5.0,3.0,0.12,711086.0,Brooklyn,New York,11234.0,2464.0,2022-03-15
7842.0,sold,422500.0,1.0,1.0,,1821873.0,Brooklyn,New York,11209.0,800.0,2022-03-15
19855.0,sold,325000.0,2.0,2.0,,853582.0,Brooklyn,New York,11235.0,1200.0,2022-03-15
109944.0,sold,300000.0,2.0,1.0,,941345.0,Brooklyn,New York,11235.0,900.0,2022-03-15
65622.0,sold,699000.0,3.0,2.0,,359994.0,Brooklyn,New York,11228.0,971.0,2022-03-15
8414.0,sold,1200000.0,7.0,5.0,0.06,991219.0,Brooklyn,New York,11203.0,3444.0,2022-03-15
77959.0,sold,738000.0,4.0,2.0,0.05,495819.0,Brooklyn,New York,11234.0,1432.0,2022-03-15
9749.0,sold,910000.0,,3.0,0.05,329936.0,Brooklyn,New York,11203.0,,2022-03-15
76539.0,sold,1849999.0,4.0,3.0,0.05,1268937.0,Brooklyn,New York,11238.0,2440.0,2022-03-15
46790.0,sold,375000.0,3.0,1.0,,140777.0,Brooklyn,New York,11230.0,1150.0,2022-03-15
38037.0,sold,534000.0,4.0,1.0,0.09,1048712.0,Staten Island,New York,10314.0,1050.0,2022-03-15
24196.0,sold,695000.0,3.0,3.0,0.03,1052625.0,Staten Island,New York,10305.0,1320.0,2022-03-16
48325.0,sold,399000.0,1.0,1.0,,1319779.0,Brooklyn,New York,11224.0,650.0,2022-03-16
81944.0,sold,380000.0,1.0,1.0,,1128761.0,Brooklyn,New York,11219.0,551.0,2022-03-16
39920.0,sold,650000.0,4.0,2.0,0.07,588990.0,Staten Island,New York,10301.0,2520.0,2022-03-16
83283.0,sold,1399000.0,,2.0,0.05,1706693.0,Brooklyn,New York,11220.0,1728.0,2022-03-14
65622.0,sold,1500000.0,11.0,4.0,0.05,1187711.0,Brooklyn,New York,11220.0,2880.0,2022-03-14
96696.0,sold,1600000.0,,3.0,0.06,127991.0,Brooklyn,New York,11219.0,2400.0,2022-03-14
61044.0,sold,1050000.0,3.0,3.0,0.12,1102192.0,Brooklyn,New York,11234.0,2037.0,2022-03-14
54326.0,sold,1198000.0,3.0,4.0,0.06,212076.0,Brooklyn,New York,11226.0,,2022-03-14
33714.0,sold,665000.0,2.0,2.0,,1637375.0,Brooklyn,New York,11228.0,900.0,2022-03-14
30634.0,sold,1500000.0,6.0,3.0,0.05,1405643.0,Brooklyn,New York,11220.0,2880.0,2022-03-14
7525.0,sold,329000.0,1.0,1.0,,904754.0,Brooklyn,New York,11224.0,850.0,2022-03-17
86501.0,sold,1150000.0,3.0,3.0,0.09,1257132.0,Staten Island,New York,10314.0,2592.0,2022-03-17
53411.0,sold,348000.0,3.0,2.0,0.03,1252588.0,Staten Island,New York,10314.0,1525.0,2022-03-17
72231.0,sold,399000.0,2.0,2.0,0.03,1071655.0,Staten Island,New York,10314.0,1000.0,2022-03-17
53186.0,sold,1600000.0,,,0.09,398983.0,Brooklyn,New York,11232.0,,2022-03-17
40039.0,sold,885000.0,5.0,3.0,0.06,1817452.0,Brooklyn,New York,11236.0,,2022-03-17
7842.0,sold,439000.0,1.0,1.0,,1709619.0,Brooklyn,New York,11209.0,875.0,2022-03-17
45157.0,sold,565000.0,2.0,1.0,0.09,1494082.0,Staten Island,New York,10314.0,940.0,2022-03-17
48404.0,sold,569000.0,2.0,1.0,,387352.0,Brooklyn,New York,11209.0,1100.0,2022-03-17
48404.0,sold,1600000.0,5.0,4.0,0.1,1718835.0,Brooklyn,New York,11228.0,1934.0,2022-03-17
93594.0,sold,569900.0,3.0,2.0,0.04,787574.0,Staten Island,New York,10314.0,1260.0,2022-03-17
105118.0,sold,370000.0,2.0,1.0,0.05,1430442.0,Staten Island,New York,10306.0,672.0,2022-03-17
86501.0,sold,489000.0,2.0,2.0,0.05,677900.0,Staten Island,New York,10304.0,1744.0,2022-03-17
72231.0,sold,779000.0,2.0,1.0,0.11,1450484.0,Staten Island,New York,10301.0,2000.0,2022-03-17
13691.0,sold,309000.0,2.0,1.0,,521478.0,Brooklyn,New York,11234.0,850.0,2022-03-17
46724.0,sold,469000.0,2.0,1.0,,1593377.0,Brooklyn,New York,11230.0,1080.0,2022-03-17
60365.0,sold,1550000.0,5.0,3.0,0.05,1713754.0,Brooklyn,New York,11220.0,2216.0,2022-03-18
94408.0,sold,800000.0,6.0,2.0,0.06,1648374.0,Brooklyn,New York,11203.0,2213.0,2022-03-18
49464.0,sold,350000.0,1.0,1.0,0.06,775432.0,Staten Island,New York,10304.0,724.0,2022-03-18
46396.0,sold,195000.0,1.0,1.0,,951515.0,Brooklyn,New York,11235.0,780.0,2022-03-18
9951.0,sold,2195000.0,,5.0,0.05,855990.0,Brooklyn,New York,11215.0,1920.0,2022-03-18
30522.0,sold,325000.0,1.0,1.0,,1662512.0,Brooklyn,New York,11214.0,680.0,2022-03-18
86501.0,sold,599999.0,4.0,3.0,0.07,356140.0,Staten Island,New York,10304.0,1748.0,2022-03-18
15753.0,sold,289000.0,2.0,1.0,,716957.0,Brooklyn,New York,11229.0,920.0,2022-03-18
84349.0,sold,898000.0,6.0,5.0,0.09,1018955.0,Staten Island,New York,10304.0,2849.0,2022-03-18
70332.0,sold,489900.0,3.0,2.0,0.06,1539985.0,Staten Island,New York,10302.0,1354.0,2022-03-18
29797.0,sold,689000.0,2.0,2.0,,868983.0,Brooklyn,New York,11233.0,881.0,2022-03-16
15753.0,sold,489000.0,3.0,2.0,,1284953.0,Staten Island,New York,10314.0,1233.0,2022-03-16
15753.0,sold,489000.0,3.0,2.0,,1284952.0,Staten Island,New York,10314.0,1233.0,2022-03-16
68501.0,sold,1118000.0,5.0,3.0,0.06,728465.0,Brooklyn,New York,11229.0,2300.0,2022-03-16
30634.0,sold,660000.0,2.0,2.0,,427984.0,Brooklyn,New York,11219.0,811.0,2022-03-16
65622.0,sold,438000.0,2.0,1.0,,918333.0,Brooklyn,New York,11214.0,1064.0,2022-03-16
59898.0,sold,648999.0,3.0,2.0,0.06,329189.0,Staten Island,New York,10303.0,1210.0,2022-03-16
65622.0,sold,925000.0,6.0,2.0,0.06,757427.0,Brooklyn,New York,11204.0,1884.0,2022-03-16
45173.0,sold,188000.0,,1.0,,1261051.0,Brooklyn,New York,11209.0,300.0,2022-03-16
34945.0,sold,1539000.0,,3.0,0.05,1801155.0,Brooklyn,New York,11228.0,,2022-03-21
20808.0,sold,840000.0,,5.0,0.05,170303.0,Brooklyn,New York,11234.0,2576.0,2022-03-21
49560.0,sold,1888000.0,6.0,4.0,0.05,550738.0,Brooklyn,New York,11204.0,2600.0,2022-03-21
30768.0,sold,1590000.0,5.0,8.0,0.05,1269694.0,Brooklyn,New York,11220.0,,2022-03-21
30630.0,sold,550000.0,4.0,2.0,0.05,1824055.0,Brooklyn,New York,11210.0,1600.0,2022-03-21
86501.0,sold,839999.0,6.0,3.0,0.08,801347.0,Staten Island,New York,10303.0,2184.0,2022-03-21
43502.0,sold,850000.0,3.0,3.0,0.04,802331.0,Brooklyn,New York,11226.0,1376.0,2022-03-21
34945.0,sold,349000.0,2.0,1.0,,546726.0,Brooklyn,New York,11214.0,625.0,2022-03-21
84349.0,sold,650000.0,4.0,2.0,0.13,437491.0,Staten Island,New York,10314.0,1344.0,2022-03-21
80978.0,sold,925000.0,2.0,3.0,0.05,1217183.0,Brooklyn,New York,11203.0,2452.0,2022-03-21
15753.0,sold,675000.0,1.0,2.0,,152683.0,Brooklyn,New York,11217.0,1000.0,2022-03-21
81716.0,sold,399999.0,2.0,2.0,,683150.0,Brooklyn,New York,11234.0,750.0,2022-03-21
38037.0,sold,229000.0,1.0,1.0,0.02,1054857.0,Staten Island,New York,10301.0,782.0,2022-03-21
15753.0,sold,595000.0,3.0,2.0,,982646.0,Brooklyn,New York,11229.0,1180.0,2022-03-21
105729.0,sold,759899.0,3.0,2.0,0.09,1521463.0,Staten Island,New York,10314.0,1937.0,2022-03-21
108517.0,sold,1100000.0,3.0,3.0,0.04,8934.0,Brooklyn,New York,11229.0,2505.0,2022-03-21
53411.0,sold,530000.0,2.0,1.0,0.02,1668202.0,Brooklyn,New York,11229.0,845.0,2022-03-21
88845.0,sold,1169000.0,4.0,3.0,0.05,261535.0,Brooklyn,New York,11230.0,1568.0,2022-03-15
81716.0,sold,349995.0,1.0,1.0,,621588.0,Brooklyn,New York,11214.0,730.0,2022-03-15
108517.0,sold,1299000.0,,5.0,0.07,80010.0,Brooklyn,New York,11212.0,,2022-03-15
30510.0,sold,1900000.0,4.0,3.0,0.09,258447.0,Brooklyn,New York,11210.0,,2022-03-15
76132.0,sold,674999.0,6.0,4.0,0.09,1245674.0,Staten Island,New York,10305.0,2350.0,2022-03-22
109481.0,sold,788888.0,3.0,2.0,0.04,534060.0,Brooklyn,New York,11229.0,1375.0,2022-03-22
86501.0,sold,524000.0,2.0,1.0,0.2,1122440.0,Staten Island,New York,10304.0,2048.0,2022-03-22
81716.0,sold,1695000.0,8.0,5.0,0.06,1720827.0,Brooklyn,New York,11220.0,3200.0,2022-03-22
100629.0,sold,375000.0,3.0,1.0,0.06,387288.0,Staten Island,New York,10304.0,1288.0,2022-03-22
39762.0,sold,1149000.0,5.0,5.0,0.08,306411.0,Brooklyn,New York,11234.0,2720.0,2022-03-22
65619.0,sold,680000.0,3.0,3.0,0.05,472997.0,Staten Island,New York,10305.0,1519.0,2022-03-22
15326.0,sold,989000.0,4.0,3.0,0.07,352672.0,Brooklyn,New York,11203.0,3460.0,2022-03-22
65619.0,sold,669000.0,4.0,3.0,0.11,1395332.0,Staten Island,New York,10305.0,2080.0,2022-03-22
96133.0,sold,675000.0,3.0,3.0,0.05,1510158.0,Brooklyn,New York,11236.0,,2022-03-22
15865.0,sold,1600000.0,4.0,2.0,0.05,228669.0,Brooklyn,New York,11229.0,2334.0,2022-03-22
17349.0,sold,650000.0,3.0,2.0,,258961.0,Brooklyn,New York,11214.0,821.0,2022-03-22
8502.0,sold,899000.0,6.0,2.0,0.05,428813.0,Brooklyn,New York,11234.0,1636.0,2022-03-22
81944.0,sold,1460000.0,4.0,2.0,0.09,1733122.0,Brooklyn,New York,11228.0,1600.0,2022-03-23
30652.0,sold,2850000.0,8.0,4.0,0.09,414003.0,Brooklyn,New York,11218.0,3844.0,2022-03-23
96133.0,sold,1150000.0,4.0,3.0,0.09,1211268.0,Brooklyn,New York,11234.0,2310.0,2022-03-23
33714.0,sold,549999.0,3.0,3.0,0.05,888651.0,Brooklyn,New York,11203.0,,2022-03-23
13691.0,sold,368000.0,3.0,1.0,,777564.0,Brooklyn,New York,11235.0,1200.0,2022-03-23
66994.0,sold,725000.0,3.0,2.0,0.05,515993.0,Brooklyn,New York,11234.0,1064.0,2022-03-23
81716.0,sold,1165000.0,3.0,2.0,0.05,683600.0,Brooklyn,New York,11229.0,1508.0,2022-03-23
100827.0,sold,275000.0,1.0,1.0,0.01,267439.0,Staten Island,New York,10314.0,640.0,2022-03-23
30652.0,sold,638800.0,3.0,3.0,0.05,366182.0,Staten Island,New York,10305.0,1230.0,2022-03-23
22817.0,sold,779000.0,3.0,2.0,0.05,758545.0,Brooklyn,New York,11229.0,1540.0,2022-03-23
93594.0,sold,249900.0,1.0,1.0,0.02,1186367.0,Staten Island,New York,10306.0,395.0,2022-03-23
25168.0,sold,500000.0,4.0,2.0,0.05,,Brooklyn,New York,11236.0,,2022-03-24
13989.0,sold,859000.0,4.0,3.0,0.06,1786582.0,Brooklyn,New York,11236.0,2160.0,2022-03-24
66994.0,sold,799000.0,2.0,2.0,0.34,1140953.0,Staten Island,New York,10306.0,1350.0,2022-03-24
9802.0,sold,1339000.0,4.0,4.0,0.06,591897.0,Brooklyn,New York,11229.0,1688.0,2022-03-24
65619.0,sold,698000.0,4.0,3.0,0.06,1499399.0,Staten Island,New York,10305.0,2250.0,2022-03-24
61044.0,sold,775000.0,2.0,2.0,0.06,675132.0,Brooklyn,New York,11234.0,1166.0,2022-03-24
76132.0,sold,689000.0,3.0,3.0,0.05,1186356.0,Staten Island,New York,10306.0,1364.0,2022-03-24
81286.0,sold,308000.0,1.0,1.0,,381814.0,Brooklyn,New York,11209.0,750.0,2022-03-24
105631.0,sold,539000.0,2.0,1.0,0.11,1671321.0,Staten Island,New York,10305.0,1144.0,2022-03-24
81286.0,sold,649999.0,4.0,3.0,0.07,1228820.0,Staten Island,New York,10303.0,1440.0,2022-03-24
7872.0,sold,1049000.0,3.0,3.0,0.06,518781.0,Brooklyn,New York,11234.0,1512.0,2022-03-24
28828.0,sold,690000.0,4.0,2.0,0.04,1010409.0,Brooklyn,New York,11229.0,1248.0,2022-03-24
30522.0,sold,669000.0,3.0,3.0,0.06,423174.0,Staten Island,New York,10306.0,1560.0,2022-03-24
34944.0,sold,749000.0,3.0,2.0,0.04,954009.0,Brooklyn,New York,11229.0,1782.0,2022-03-24
30324.0,sold,1690000.0,,3.0,0.07,420794.0,Brooklyn,New York,11230.0,2994.0,2022-03-24
22818.0,sold,1099000.0,7.0,5.0,0.06,1098335.0,Brooklyn,New York,11203.0,3440.0,2022-03-24
51777.0,sold,269000.0,,1.0,,670289.0,Brooklyn,New York,11214.0,500.0,2022-03-25
86501.0,sold,530000.0,2.0,1.0,0.08,561756.0,Staten Island,New York,10306.0,1152.0,2022-03-25
53512.0,sold,589000.0,3.0,1.0,0.03,787476.0,Brooklyn,New York,11236.0,883.0,2022-03-25
30522.0,sold,1050000.0,,2.0,0.05,531608.0,Brooklyn,New York,11214.0,1657.0,2022-03-25
100827.0,sold,230000.0,1.0,1.0,0.02,120173.0,Staten Island,New York,10301.0,950.0,2022-03-25
100846.0,sold,599900.0,3.0,3.0,0.04,907659.0,Brooklyn,New York,11229.0,1116.0,2022-03-25
70056.0,sold,400000.0,2.0,2.0,,1238324.0,Brooklyn,New York,11224.0,925.0,2022-03-25
96696.0,sold,239000.0,3.0,1.0,,960710.0,Brooklyn,New York,11229.0,1050.0,2022-03-25
4916.0,sold,499999.0,2.0,2.0,0.05,724735.0,Staten Island,New York,10306.0,1360.0,2022-03-25
106602.0,sold,1638000.0,6.0,2.0,0.06,1726971.0,Brooklyn,New York,11228.0,2560.0,2022-03-25
4916.0,sold,499888.0,4.0,2.0,0.11,505127.0,Staten Island,New York,10310.0,1400.0,2022-03-25
86501.0,sold,599000.0,2.0,3.0,0.05,387044.0,Staten Island,New York,10314.0,1360.0,2022-03-25
42040.0,sold,525000.0,2.0,3.0,0.07,1567063.0,Staten Island,New York,10314.0,1200.0,2022-03-25
81282.0,sold,799999.0,3.0,2.0,0.09,1819891.0,Staten Island,New York,10305.0,2047.0,2022-03-25
34945.0,sold,239999.0,2.0,1.0,,624087.0,Brooklyn,New York,11234.0,853.0,2022-03-25
89131.0,sold,475000.0,2.0,2.0,,1628654.0,Staten Island,New York,10314.0,1138.0,2022-03-25
66994.0,sold,849000.0,3.0,2.0,0.15,955814.0,Staten Island,New York,10306.0,1506.0,2022-03-25
100827.0,sold,610000.0,3.0,2.0,0.07,1523842.0,Staten Island,New York,10302.0,1568.0,2022-03-25
81944.0,sold,629998.0,2.0,2.0,,1640784.0,Brooklyn,New York,11214.0,1734.0,2022-03-25
106553.0,sold,679000.0,3.0,3.0,0.06,174268.0,Staten Island,New York,10314.0,1331.0,2022-03-25
9990.0,sold,1499986.0,,3.0,0.05,148070.0,Brooklyn,New York,11228.0,2080.0,2022-03-25
21993.0,sold,598888.0,3.0,3.0,0.03,1819539.0,Staten Island,New York,10301.0,1600.0,2022-03-25
81944.0,sold,828000.0,3.0,3.0,0.03,518445.0,Brooklyn,New York,11223.0,1280.0,2022-03-25
4916.0,sold,499999.0,3.0,3.0,0.03,955102.0,Staten Island,New York,10310.0,1280.0,2022-03-25
81286.0,sold,899000.0,3.0,3.0,0.19,113227.0,Staten Island,New York,10304.0,1564.0,2022-03-25
81716.0,sold,990000.0,3.0,2.0,0.03,365282.0,Brooklyn,New York,11228.0,1428.0,2022-03-25
30634.0,sold,1200000.0,4.0,4.0,0.04,699965.0,Brooklyn,New York,11229.0,2160.0,2022-03-25
81716.0,sold,550000.0,,,0.09,802523.0,Brooklyn,New York,11214.0,,2022-03-28
30768.0,sold,769000.0,6.0,4.0,0.05,311896.0,Brooklyn,New York,11236.0,2447.0,2022-03-28
29809.0,sold,538000.0,2.0,1.0,0.01,1736364.0,Brooklyn,New York,11220.0,474.0,2022-03-28
86501.0,sold,459000.0,2.0,3.0,0.03,483812.0,Staten Island,New York,10314.0,1080.0,2022-03-28
41435.0,sold,349900.0,3.0,2.0,0.1,501101.0,Staten Island,New York,10310.0,1330.0,2022-03-28
81716.0,sold,550000.0,7.0,5.0,0.09,802522.0,Brooklyn,New York,11214.0,2695.0,2022-03-28
30522.0,sold,828000.0,4.0,4.0,0.08,522410.0,Staten Island,New York,10304.0,2100.0,2022-03-28
65622.0,sold,1390000.0,7.0,3.0,0.06,725640.0,Brooklyn,New York,11229.0,3192.0,2022-03-28
9802.0,sold,4650000.0,8.0,8.0,0.11,735964.0,Brooklyn,New York,11210.0,4760.0,2022-03-28
29809.0,sold,858000.0,3.0,3.0,0.03,460852.0,Brooklyn,New York,11223.0,1200.0,2022-03-28
41840.0,sold,919000.0,3.0,1.0,0.1,143216.0,Staten Island,New York,10314.0,2288.0,2022-03-28
105729.0,sold,349900.0,4.0,1.0,0.1,1619764.0,Staten Island,New York,10310.0,1250.0,2022-03-28
48404.0,sold,210000.0,,1.0,,280764.0,Brooklyn,New York,11209.0,525.0,2022-03-28
81944.0,sold,329000.0,2.0,1.0,,903112.0,Brooklyn,New York,11224.0,900.0,2022-03-28
86096.0,sold,385000.0,2.0,2.0,,680778.0,Staten Island,New York,10301.0,1145.0,2022-03-28
22817.0,sold,899998.0,3.0,3.0,0.05,549097.0,Brooklyn,New York,11234.0,1962.0,2022-03-28
30651.0,sold,715000.0,2.0,2.0,,1039387.0,Brooklyn,New York,11235.0,1100.0,2022-03-28
86501.0,sold,779000.0,3.0,2.0,0.06,198529.0,Staten Island,New York,10305.0,1470.0,2022-03-24
48325.0,sold,398000.0,2.0,1.0,,903114.0,Brooklyn,New York,11224.0,950.0,2022-03-24
22818.0,sold,339000.0,2.0,1.0,,1757283.0,Brooklyn,New York,11218.0,800.0,2022-03-24
81944.0,sold,1688888.0,12.0,4.0,0.07,242368.0,Brooklyn,New York,11214.0,3800.0,2022-03-24
104840.0,sold,979888.0,3.0,3.0,0.08,1141823.0,Staten Island,New York,10305.0,2025.0,2022-03-24
8502.0,sold,979000.0,,5.0,0.04,862575.0,Brooklyn,New York,11234.0,1938.0,2022-03-24
53221.0,sold,449000.0,3.0,2.0,0.07,1213328.0,Staten Island,New York,10303.0,1480.0,2022-03-22
53270.0,sold,329900.0,2.0,1.0,,1035314.0,Brooklyn,New York,11203.0,,2022-03-29
101001.0,sold,485000.0,2.0,2.0,0.04,1431755.0,Brooklyn,New York,11212.0,1100.0,2022-03-29
96696.0,sold,169000.0,1.0,1.0,,720960.0,Brooklyn,New York,11229.0,800.0,2022-03-29
109101.0,sold,599000.0,6.0,2.0,0.11,893335.0,Staten Island,New York,10301.0,2544.0,2022-03-29
15753.0,sold,1990000.0,,,0.19,300183.0,Brooklyn,New York,11219.0,,2022-03-29
30055.0,sold,599000.0,3.0,2.0,0.09,558168.0,Staten Island,New York,10306.0,827.0,2022-03-29
28408.0,sold,299000.0,,,0.07,847547.0,Staten Island,New York,10302.0,1400.0,2022-03-29
81716.0,sold,1600000.0,,3.0,0.05,371400.0,Brooklyn,New York,11228.0,3856.0,2022-03-29
70056.0,sold,649000.0,3.0,2.0,,973710.0,Brooklyn,New York,11235.0,1300.0,2022-03-29
40039.0,sold,789000.0,3.0,2.0,0.05,1414212.0,Brooklyn,New York,11203.0,,2022-03-29
34944.0,sold,649000.0,1.0,1.0,,1241632.0,Brooklyn,New York,11215.0,405.0,2022-03-29
108517.0,sold,420000.0,1.0,1.0,,219509.0,Brooklyn,New York,11219.0,477.0,2022-03-29
107813.0,sold,777000.0,3.0,2.0,,882494.0,Brooklyn,New York,11235.0,1434.0,2022-03-29
108517.0,sold,619000.0,2.0,1.0,0.04,746652.0,Brooklyn,New York,11234.0,1320.0,2022-03-29
